tran_id,acct_nbr,tran_amt,principal_amt,interest_amt,new_balance,tran_date,tran_time,channel,tran_code
97,13627202,0,0,0,8.63,11/16/1995,124925,V,IQ
23,4.56E+15,-80.92,-80.92,0,-327.92,9/7/1995,91107,E,CG
33,4.56E+15,-90.77,-90.77,0,-485.28,9/23/1995,140332,E,CG
49,13632302,117.27,117.27,0,124.07,6/25/1995,51256,B,DP
4,13632953,0.32,0,0.32,253.65,3/31/1995,235959,,IN
37,4.56E+15,-232.99,-232.99,0,-1089.63,8/24/1995,141024,E,CG
9,4.56E+15,-53.18,-53.18,0,-461.98,2/26/1995,205905,E,CG
6,13627933,2.41,0,2.41,965.38,3/31/1995,235959,,IN
8,13628943,0,0,0,1306.14,1/6/1995,100253,A,IQ
27,4.56E+15,-159.54,-159.54,0,-641.89,6/10/1995,155016,E,CG
68,13632862,-35.06,-35.06,0,619.19,5/7/1995,0,P,WD
24,13632903,139.51,139.51,0,2717.03,10/30/1995,200832,E,DP
8,13633393,0.67,0,0.67,536.48,2/28/1995,235959,,IN
42,13632412,-0.75,-0.75,0,265.8,1/13/1995,161728,,FU
58,13625782,274.3,274.3,0,487.4,5/10/1995,64320,E,DP
8,13627582,-110.88,-110.88,0,1914.98,1/11/1995,0,P,WD
45,13625202,-0.15,-0.15,0,238.12,2/22/1995,0,,FK
61,13627402,-28.4,-28.4,0,225.29,11/21/1995,0,P,WD
8,13634903,2.86,0,2.86,2290.06,8/31/1995,235959,,IN
19,4.56E+15,-7.2,-7.2,0,-1200,4/11/1995,231455,E,CG
90,13632802,-0.15,-0.15,0,751.7,3/20/1995,0,,FK
17,13634132,0,0,0,300.94,7/10/1995,182235,V,IQ
90,13629622,0,0,0,11.22,2/23/1995,130716,C,IQ
66,13630782,289.99,289.99,0,800.03,11/11/1995,111257,B,DP
12,13628082,0,0,0,2358.69,1/1/1995,220002,V,IQ
33,13633352,-25.63,-25.63,0,276.12,8/13/1995,0,P,WD
11,4.56E+15,-37.42,-37.42,0,-948.82,5/1/1995,192722,E,CG
97,13634152,-0.75,-0.75,0,384.35,12/29/1995,193715,,FU
26,13632232,175.64,175.64,0,1806.15,1/26/1995,181305,E,DP
19,13625053,-20.9,-20.9,0,988.39,6/25/1995,0,M,WD
99,13632302,231.98,231.98,0,551.28,8/2/1995,61222,B,DP
76,13625842,0,0,0,373.92,5/30/1995,140724,V,IQ
14,4.56E+15,174.95,172.29,2.66,-56.22,6/3/1995,0,M,PM
74,13625122,-10,-10,0,1473.52,6/30/1995,235959,,FP
64,13631572,0,0,0,313.11,12/23/1995,215221,K,IQ
45,13634002,-10.39,-10.39,0,10.39,1/9/1995,0,P,WD
17,13629372,0,0,0,25.49,1/8/1995,110655,B,IQ
72,13634952,0,0,0,505.29,10/2/1995,161540,V,IQ
98,13630672,0,0,0,9.6,9/21/1995,5215,A,IQ
3,4.56E+15,-134.21,-134.21,0,-217.19,1/16/1995,23554,E,CG
39,4.56E+15,-26.06,-26.06,0,-4181.11,11/23/1995,113555,E,CG
29,13629682,182.08,182.08,0,182.62,2/1/1995,0,M,DP
24,4.56E+15,-141.53,-141.53,0,-1600,10/8/1995,183718,E,CG
15,13629033,4.67,0,4.67,3744.52,11/30/1995,235959,,IN
6,13625632,-131.32,-131.32,0,1309.95,1/2/1995,135722,K,TR
28,13633423,-97.64,-97.64,0,97.65,7/3/1995,34212,C,TR
75,13629362,-0.15,-0.15,0,88.7,9/30/1995,0,,FK
21,4.56E+15,-307.59,-307.59,0,-1932.1,12/28/1995,80325,E,CG
80,13627052,311.94,311.94,0,324.26,5/24/1995,101110,B,DP
8,13625622,10.08,0,10.08,8077.89,8/31/1995,235959,,IN
88,13633332,-23.89,-23.89,0,23.88,2/22/1995,140023,V,TR
11,13632523,0.23,0,0.23,181.76,11/30/1995,235959,,IN
23,13632643,276.93,276.93,0,371.53,7/18/1995,0,M,DP
1,4.56E+15,65.55,64.64,0.91,0,1/2/1995,0,M,PM
95,13631752,-127.27,-127.27,0,79.45,2/26/1995,0,P,WD
37,13633663,617.7,617.7,0,5450.57,12/19/1995,145507,A,DP
14,4.56E+15,-298.95,-298.95,0,-1002.23,3/16/1995,70209,E,CG
6,4.56E+15,-131.89,-131.89,0,-987.64,3/7/1995,111400,E,CG
27,13633032,-191.31,-191.31,0,2355.62,3/1/1995,0,P,WD
75,13629482,-24.32,-24.32,0,2.32,3/30/1995,0,P,WD
62,13628102,-64.11,-64.11,0,226.26,9/14/1995,0,P,WD
18,4.56E+15,0,0,0,-1300,11/28/1995,111312,B,IQ
38,4.56E+15,0,0,0,-1917.51,4/19/1995,211439,B,IQ
51,4.56E+15,-60,-60,0,-755.81,9/24/1995,231324,A,CA
9,13625803,141.53,141.53,0,160.26,6/11/1995,103058,B,DP
41,13631402,0.09,0,0.09,71.81,6/30/1995,235959,,IN
58,13633232,-334.3,-334.3,0,9879.95,6/13/1995,155821,B,WD
52,13625792,-0.15,-0.15,0,203.22,1/26/1995,0,,FK
56,13624882,-83.34,-83.34,0,1415.65,6/7/1995,191819,B,WD
34,4.56E+15,457.49,447.36,10.13,-552.64,7/1/1995,0,M,PM
86,13627672,-0.15,-0.15,0,128.87,3/1/1995,0,,FK
22,4.56E+15,627.04,618.31,8.73,-416.27,6/7/1995,0,M,PM
86,13632142,-95.42,-95.42,0,192.37,1/25/1995,0,P,WD
7,4.56E+15,172.68,148.79,23.89,-2129.76,2/6/1995,0,M,PM
90,13625722,-0.75,-0.75,0,234.44,3/20/1995,191638,,FU
93,13625572,0,0,0,218.11,10/11/1995,143135,C,IQ
10,13627082,206.52,206.52,0,217.28,1/9/1995,0,M,DP
40,4.56E+15,-237.25,-237.25,0,-667.31,7/9/1995,132607,E,CG
13,4.56E+15,-90.28,-90.28,0,-579.84,5/22/1995,160959,E,CG
76,13633042,-155.46,-155.46,0,64.56,1/25/1995,161441,A,TR
105,4.56E+15,-100,-100,0,-645.42,12/10/1995,134433,A,CA
11,13625883,0.34,0,0.34,274.87,5/31/1995,235959,,IN
52,4.56E+15,-58.23,-58.23,0,-479.34,9/17/1995,195910,E,CG
70,13626622,-19.4,-19.4,0,453.06,4/25/1995,0,P,WD
26,4.56E+15,-94.73,-94.73,0,-1799.67,5/3/1995,202537,E,CG
10,13631642,0,0,0,290.91,1/3/1995,232355,V,IQ
91,13628222,181.54,181.54,0,2456.51,1/31/1995,0,M,DP
17,13632362,-134.42,-134.42,0,1946.54,1/5/1995,140300,V,TR
40,13628222,-65.35,-65.35,0,3746.09,1/11/1995,0,P,WD
65,13633022,323.85,323.85,0,4869.17,3/22/1995,150638,A,DP
18,4.56E+15,-40,-40,0,-1996.4,2/10/1995,113224,A,CA
13,13626683,64.46,64.46,0,912.2,6/9/1995,162444,A,DP
11,13625123,0.36,0,0.36,289.05,3/31/1995,235959,,IN
34,4.56E+15,-127.5,-127.5,0,-1413.59,7/5/1995,32036,E,CG
9,13633232,2135.9,2135.9,0,14525.33,1/24/1995,91228,B,DP
49,4.56E+15,1368.63,1365.94,2.69,-39.87,9/6/1995,0,M,PM
25,13634752,364.36,364.36,0,379.26,1/17/1995,145806,B,DP
8,4.56E+15,-42.01,-42.01,0,-43.73,4/10/1995,144406,E,CG
21,4.56E+15,-91.34,-91.34,0,-441.01,7/31/1995,70526,E,CG
60,13633182,-0.15,-0.15,0,1415.88,6/5/1995,0,,FK
70,4.56E+15,693.23,691.4,1.83,-119.8,12/5/1995,0,M,PM
26,13627053,231.82,231.82,0,2574.53,12/23/1995,165417,B,DP
4,4.56E+15,-38,-38,0,-322.87,9/11/1995,182817,E,CG
25,4.56E+15,-122.27,-122.27,0,-2798.4,7/27/1995,183927,E,CG
63,13624802,-25.32,-25.32,0,25.31,1/24/1995,200657,A,TR
4,13627022,-1.9,-1.9,0,1279.25,1/3/1995,0,P,WD
13,13633943,308.9,308.9,0,2278.78,7/20/1995,215327,A,DP
6,13630102,-0.15,-0.15,0,10.9,1/9/1995,0,,FK
4,4.56E+15,-201.07,-201.07,0,-539.7,6/17/1995,225014,E,CG
56,13634683,-0.75,-0.75,0,710.76,12/22/1995,122630,,FU
29,13629952,1740.84,1740.84,0,2587.65,9/24/1995,191040,B,DP
24,13633982,265.77,265.77,0,2074.06,9/13/1995,134925,A,DP
91,13631422,427.51,427.51,0,496.33,10/8/1995,34539,A,DP
63,13630882,-64.74,-64.74,0,64.74,5/11/1995,0,P,WD
41,13626942,0,0,0,1733.02,8/21/1995,95314,C,IQ
21,13631583,68.45,68.45,0,1912.94,12/27/1995,122955,A,DP
36,4.56E+15,-179.73,-179.73,0,-399.65,9/29/1995,164721,E,CG
14,13632172,-258.9,-258.9,0,1098.41,1/19/1995,0,P,WD
13,13632512,-65.82,-65.82,0,1666.96,2/17/1995,0,P,WD
58,13629732,-40,-40,0,51.94,3/27/1995,93012,A,WD
3,4.56E+15,-212.51,-212.51,0,-666.16,1/12/1995,185412,E,CG
31,4.56E+15,158.29,156.84,1.45,-68.86,10/5/1995,120113,A,PM
84,13625122,-92.69,-92.69,0,1475.53,7/29/1995,0,P,WD
47,13628012,-0.15,-0.15,0,320.39,12/2/1995,0,,FK
41,13633992,-10,-10,0,4.28,11/30/1995,235959,,FP
2,13627522,1769.27,1769.27,0,2757.12,1/2/1995,91115,B,DP
33,13631302,-35.42,-35.42,0,35.42,1/20/1995,0,P,WD
71,4.56E+15,-175.79,-175.79,0,-5065.42,6/24/1995,204016,E,CG
28,4.56E+15,-78.63,-78.63,0,-467.29,6/22/1995,230429,E,CG
40,4.56E+15,-697.68,-697.68,0,-697.68,8/17/1995,95346,E,CG
99,13630842,-361.81,-361.81,0,1909.09,9/16/1995,0,P,WD
80,13628322,-294.3,-294.3,0,663.42,11/5/1995,0,P,WD
31,4.56E+15,-660.32,-660.32,0,-15679.06,4/10/1995,102650,E,CG
50,13633902,-49.34,-49.34,0,840.87,12/16/1995,0,P,WD
98,13625202,-0.75,-0.75,0,533.11,3/14/1995,203230,,FU
42,4.56E+15,-18.11,-18.11,0,-2965.95,11/21/1995,80407,E,CG
2,4.56E+15,0,0,0,0,4/23/1995,221303,C,IQ
24,13629372,-0.15,-0.15,0,1269.67,1/14/1995,0,,FK
1,13633262,-856.8,-856.8,0,93.12,7/21/1995,163543,E,WD
22,13626982,-132.74,-132.74,0,4775.6,1/7/1995,0,P,WD
79,13627112,-0.15,-0.15,0,861.69,8/21/1995,0,,FK
11,13626822,-80,-80,0,3053.09,2/24/1995,113315,A,WD
55,13627432,0,0,0,11.49,5/19/1995,144246,C,IQ
75,13634472,0,0,0,1671.18,3/24/1995,105935,B,IQ
84,13633712,0,0,0,1.31,6/14/1995,105914,C,IQ
45,4.56E+15,-131.2,-131.2,0,-674.88,7/22/1995,131127,E,CG
89,13630382,0,0,0,110.6,11/7/1995,71046,A,IQ
96,13627022,-127.13,-127.13,0,429.09,3/15/1995,0,P,WD
25,4.56E+15,-84.52,-84.52,0,-1604.37,3/14/1995,184917,E,CG
2,13633853,1.26,0,1.26,507.13,2/28/1995,235959,,IN
2,4.56E+15,-253.72,-253.72,0,-786.3,1/30/1995,85441,E,CG
4,4.56E+15,0,0,0,-160,1/23/1995,205646,C,IQ
9,13629712,-222.04,-222.04,0,3177.64,9/6/1995,161848,C,TR
71,4.56E+15,-120.85,-120.85,0,-921.22,12/11/1995,101840,E,CG
15,13627002,-27.92,-27.92,0,3033.79,8/27/1995,180752,B,WD
16,4.56E+15,0,0,0,-1000,12/16/1995,144533,K,IQ
86,13630312,-188.09,-188.09,0,188.1,1/29/1995,205848,A,TR
30,13629862,-54.77,-54.77,0,5107.88,12/16/1995,134052,E,WD
13,13634262,421.86,421.86,0,5239.36,12/7/1995,0,M,DP
72,13633312,0,0,0,4278.36,4/6/1995,85600,C,IQ
45,13631792,0,0,0,8.27,4/16/1995,135131,K,IQ
74,13625402,-82.45,-82.45,0,6065.85,7/14/1995,0,P,WD
17,13629052,-10,-10,0,2648.42,9/30/1995,235959,,FP
8,4.56E+15,-62.69,-62.69,0,-340.51,3/22/1995,105415,E,CG
47,13628522,-283.2,-283.2,0,39.24,2/19/1995,0,P,WD
60,13633112,486.26,486.26,0,1121.01,9/12/1995,134026,B,DP
19,4.56E+15,0,0,0,-817.65,4/9/1995,95355,A,IQ
90,13633422,0,0,0,645.5,2/4/1995,94812,B,IQ
47,13632622,-0.15,-0.15,0,40.37,1/3/1995,0,,FK
11,13625952,-286.33,-286.33,0,2700.12,1/17/1995,0,P,WD
10,4.56E+15,-332.64,-332.64,0,-1495.25,1/11/1995,15801,E,CG
22,4.56E+15,-16.06,-16.06,0,-251.58,7/9/1995,170504,E,CG
83,13627032,-40,-40,0,1166.93,3/5/1995,40026,A,WD
29,13625302,385.59,385.59,0,3464.54,5/5/1995,82459,E,DP
45,13632682,-0.15,-0.15,0,92.44,1/6/1995,0,,FK
15,13624882,4.55,0,4.55,3643,2/28/1995,235959,,IN
61,13632422,-126.87,-126.87,0,148.33,2/24/1995,0,P,WD
9,4.56E+15,989.61,989.61,0,0,6/5/1995,0,M,PM
1,4.56E+15,-120.12,-120.12,0,-120.12,6/17/1995,132537,E,CG
49,4.56E+15,-256.6,-256.6,0,-633.76,6/29/1995,1559,E,CG
32,13627083,-245.01,-245.01,0,3835.21,11/19/1995,93453,B,TR
24,13625053,1.27,0,1.27,1017.36,7/31/1995,235959,,IN
61,13633212,441.02,441.02,0,468.99,1/30/1995,101148,B,DP
8,4.56E+15,1350.92,1340.17,10.75,-1459.83,2/1/1995,0,M,PM
52,13627832,123.86,123.86,0,561.36,1/27/1995,234301,E,DP
19,13630813,0.95,0,0.95,763.31,10/31/1995,235959,,IN
66,13627712,-16.94,-16.94,0,3.32,1/19/1995,0,P,WD
44,13629052,152.12,152.12,0,1121.7,11/19/1995,120616,B,DP
20,13628362,-177.16,-177.16,0,67.34,1/16/1995,131155,B,TR
45,13634272,-77.7,-77.7,0,3114.59,4/3/1995,0,P,WD
78,13629752,0,0,0,749.45,3/6/1995,85211,B,IQ
42,13631652,-46.85,-46.85,0,46.85,1/29/1995,0,P,WD
10,13632192,-0.75,-0.75,0,3961.94,1/13/1995,125818,,FU
14,13629823,-199.37,-199.37,0,1343.75,5/30/1995,131715,V,TR
2,13634802,-81.26,-81.26,0,1993.52,2/9/1995,0,P,WD
74,13631032,-0.15,-0.15,0,66.91,3/11/1995,0,,FK
59,13628242,-0.15,-0.15,0,577.52,1/29/1995,0,,FK
69,4.56E+15,-73.07,-73.07,0,-214.35,11/10/1995,133347,E,CG
16,4.56E+15,-63.55,-63.55,0,-307.14,3/12/1995,134431,E,CG
28,13630872,0,0,0,498.6,1/26/1995,202758,B,IQ
71,13632912,-0.75,-0.75,0,429.9,11/2/1995,210256,,FU
74,13633422,-375.35,-375.35,0,960.65,1/29/1995,133000,E,WD
88,13631412,-258.18,-258.18,0,50.97,3/4/1995,201203,E,WD
37,4.56E+15,291.92,247.35,44.57,-3600.32,10/3/1995,0,M,PM
26,13624973,-60,-60,0,276.05,9/11/1995,141250,A,WD
13,13630782,-0.15,-0.15,0,31.1,9/20/1995,0,,FK
56,13625282,56.59,56.59,0,1791.9,3/25/1995,0,M,DP
18,13629863,259.42,259.42,0,368.3,11/23/1995,94506,B,DP
87,13625092,10.17,10.17,0,68.27,1/30/1995,0,M,DP
94,13625122,-200,-200,0,1291.93,9/3/1995,104606,A,WD
17,4.56E+15,-91.13,-91.13,0,-303.98,4/24/1995,91635,E,CG
17,13633172,0,0,0,10.64,3/6/1995,154829,A,IQ
54,13626742,-151.79,-151.79,0,1824.74,5/17/1995,162906,C,TR
5,13633373,4478.61,4478.61,0,6065.24,2/1/1995,0,M,DP
71,13629052,-0.75,-0.75,0,321.67,12/5/1995,91135,,FU
29,4.56E+15,-128.07,-128.07,0,-774.74,7/27/1995,113232,E,CG
77,13631792,-90.92,-90.92,0,90.91,7/23/1995,0,P,WD
19,13632093,-334,-334,0,1788.87,5/9/1995,113320,C,TR
47,13628882,-0.15,-0.15,0,3719.19,1/21/1995,0,,FK
21,13625782,-112.24,-112.24,0,1263.29,2/3/1995,0,P,WD
27,13625652,-60,-60,0,4935.9,6/9/1995,111853,A,WD
4,4.56E+15,-160,-160,0,-320,2/1/1995,91530,A,CA
5,4.56E+15,-322.39,-322.39,0,-585.54,1/11/1995,124653,E,CG
67,13625912,-248.36,-248.36,0,789.73,2/20/1995,114058,A,TR
17,13634743,12.4,0,12.4,4973.27,10/31/1995,235959,,IN
14,13625772,-0.15,-0.15,0,119.89,5/13/1995,0,,FK
15,13632623,-160,-160,0,2144.2,7/15/1995,53641,A,WD
41,13631682,1513.17,1513.17,0,1520.56,2/25/1995,234051,E,DP
9,4.56E+15,0,0,0,-663.78,3/31/1995,125516,A,IQ
49,4.56E+15,-106.53,-106.53,0,-1729.79,10/19/1995,180251,E,CG
3,4.56E+15,-170.12,-170.12,0,-446.22,1/30/1995,190256,E,CG
68,13630032,-179.3,-179.3,0,177.9,2/13/1995,203532,C,TR
90,13633052,-95.33,-95.33,0,18.73,5/27/1995,0,P,WD
25,4.56E+15,-13.17,-13.17,0,-229.61,6/21/1995,201011,E,CG
1,13630383,0.42,0,0.42,333.95,1/31/1995,235959,,IN
82,13633462,-158.16,-158.16,0,1692.86,12/12/1995,91855,E,WD
20,13631472,27.43,27.43,0,34.3,2/2/1995,113752,A,DP
93,13627672,-60,-60,0,63.48,3/11/1995,180839,A,WD
7,4.56E+15,0,0,0,-1000,2/26/1995,130852,C,IQ
98,13629052,0,0,0,10.18,12/21/1995,75143,C,IQ
32,13627912,-78.98,-78.98,0,415.27,1/14/1995,0,P,WD
76,13625312,-41.42,-41.42,0,41.41,3/9/1995,0,P,WD
9,4.56E+15,-35.75,-35.75,0,-312.08,2/7/1995,65143,E,CG
44,13629362,0,0,0,4.95,5/26/1995,105625,A,IQ
6,13629392,0.86,0,0.86,692.16,6/30/1995,235959,,IN
98,13632172,0,0,0,189.34,6/7/1995,111914,K,IQ
17,13625092,-237.47,-237.47,0,416.08,1/9/1995,0,P,WD
26,13626532,-204.4,-204.4,0,579.33,1/15/1995,211517,B,TR
95,13632672,-0.15,-0.15,0,1341.7,2/24/1995,0,,FK
60,13627522,-46.91,-46.91,0,635.45,9/19/1995,0,P,WD
95,13625932,-57.05,-57.05,0,203.89,9/16/1995,0,P,WD
42,13634502,-70.42,-70.42,0,1946.82,8/4/1995,0,P,WD
52,13627932,0,0,0,840.52,4/12/1995,20138,A,IQ
37,13625942,-410.42,-410.42,0,12089.38,6/23/1995,141030,E,WD
13,4.56E+15,142.07,142.07,0,0,6/5/1995,111339,C,PM
4,4.56E+15,-170.87,-170.87,0,-439.33,10/9/1995,183249,E,CG
44,13632672,-50.47,-50.47,0,50.48,1/23/1995,144226,B,TR
46,13632752,0,0,0,669.01,1/21/1995,150652,C,IQ
63,13633892,0,0,0,21.9,2/21/1995,180953,A,IQ
66,13634052,173.91,173.91,0,178.16,6/18/1995,112415,A,DP
74,4.56E+15,0,0,0,-1300,12/26/1995,111019,A,IQ
13,4.56E+15,-80.33,-80.33,0,-2297.2,4/5/1995,82542,E,CG
44,13632702,0,0,0,193.11,1/10/1995,205145,A,IQ
89,13626522,278.18,278.18,0,286.65,10/31/1995,5130,A,DP
20,4.56E+15,-101.59,-101.59,0,-2300,5/24/1995,121505,E,CG
20,4.56E+15,101.28,88.44,12.84,-911.56,9/4/1995,0,M,PM
34,13629852,94.75,94.75,0,144.72,11/11/1995,83715,A,DP
10,13628202,-200,-200,0,26182.35,1/4/1995,170222,A,WD
57,13634922,0,0,0,0,6/9/1995,90608,V,IQ
4,13626433,84.47,84.47,0,539.91,3/26/1995,112616,B,DP
12,4.56E+15,-140,-140,0,-785.14,3/29/1995,162357,A,CA
44,4.56E+15,0,0,0,-404.5,10/6/1995,184620,B,IQ
11,13628813,0.34,0,0.34,272.46,9/30/1995,235959,,IN
34,13627362,2.99,0,2.99,2397.73,7/31/1995,235959,,IN
12,13631413,0.03,0,0.03,26.81,5/31/1995,235959,,IN
10,4.56E+15,-79.68,-79.68,0,-804.85,2/15/1995,51927,E,CG
3,13633912,-48.6,-48.6,0,133.88,2/11/1995,0,P,WD
87,13629802,149.18,149.18,0,152.21,3/3/1995,0,M,DP
20,4.56E+15,121.54,106.13,15.41,-1093.87,7/5/1995,0,M,PM
49,13629312,-144.56,-144.56,0,986.91,2/12/1995,0,P,WD
62,13629242,1.5,0,1.5,1203.92,10/31/1995,235959,,IN
52,13633912,-0.15,-0.15,0,139.33,4/1/1995,0,,FK
28,4.56E+15,25.76,25.04,0.72,-217.95,7/2/1995,0,M,PM
13,4.56E+15,0,0,0,-609.76,2/17/1995,212211,C,IQ
31,4.56E+15,149.59,142.81,6.78,-964.54,10/6/1995,112613,B,PM
21,13633922,0,0,0,1497.03,2/10/1995,223829,K,IQ
67,13628432,-40,-40,0,3993.19,2/5/1995,165339,A,WD
4,13631402,-87.18,-87.18,0,312.16,1/13/1995,0,P,WD
23,13630902,-10,-10,0,121.76,9/30/1995,235959,,FP
44,13626372,-0.15,-0.15,0,38.74,7/22/1995,0,,FK
31,13632662,-107.89,-107.89,0,2243.08,11/21/1995,0,P,WD
97,13631232,0,0,0,38.79,4/15/1995,182622,C,IQ
56,13626322,34.28,34.28,0,969.93,1/23/1995,92457,B,DP
25,4.56E+15,192.23,169.97,22.26,-1730.03,9/6/1995,0,M,PM
50,13630432,-330.3,-330.3,0,2112.93,1/29/1995,154336,B,WD
38,4.56E+15,-81.64,-81.64,0,-485.28,7/3/1995,91527,E,CG
19,13634622,-10,-10,0,2431.94,10/31/1995,235959,,FP
30,13627592,284.27,284.27,0,303.52,1/16/1995,0,M,DP
66,13629492,-10,-10,0,288.68,5/31/1995,235959,,FP
79,13630932,-79.75,-79.75,0,756.94,6/6/1995,0,P,WD
60,13632332,-349.95,-349.95,0,1277.19,9/5/1995,114114,A,TR
1,13628483,13.16,0,13.16,5278.33,1/31/1995,235959,,IN
32,4.56E+15,338.79,319.55,19.24,-1504.98,8/1/1995,0,M,PM
12,13634683,0,0,0,582.45,8/31/1995,205343,C,IQ
33,4.56E+15,-108.99,-108.99,0,-2228.31,5/4/1995,111028,E,CG
11,13632822,-227.37,-227.37,0,546.21,2/11/1995,163931,A,TR
39,13634702,-110.69,-110.69,0,3178.03,2/27/1995,54110,A,TR
46,13629952,-0.15,-0.15,0,2540.39,9/25/1995,0,,FK
5,13626572,-85.86,-85.86,0,85.86,1/19/1995,0,P,WD
5,4.56E+15,-87.5,-87.5,0,-1138.86,1/14/1995,151901,E,CG
61,13627722,246.02,246.02,0,2998.85,2/9/1995,0,M,DP
12,4.56E+15,1204.74,1196.67,8.07,-464.69,3/1/1995,0,M,PM
52,13626772,-217.42,-217.42,0,161.44,2/8/1995,121112,V,TR
58,13629182,-43.99,-43.99,0,316.08,2/1/1995,0,P,WD
59,13626022,0,0,0,17.97,3/20/1995,160525,K,IQ
13,4.56E+15,277.79,276.01,1.78,-103.62,4/5/1995,133230,C,PM
26,13633422,-0.15,-0.15,0,15.96,1/15/1995,0,,FK
5,13634473,0.23,0,0.23,187,5/31/1995,235959,,IN
41,4.56E+15,-566.49,-566.49,0,-2300,9/10/1995,25249,E,CG
72,13633532,-56.07,-56.07,0,56.07,2/24/1995,0,P,WD
59,4.56E+15,-128.36,-128.36,0,-2973.41,11/6/1995,132706,E,CG
8,13626442,0,0,0,355.43,3/7/1995,160758,A,IQ
17,13625932,-149.28,-149.28,0,3435.13,8/25/1995,0,P,WD
85,13633822,-24.78,-24.78,0,1694.23,6/14/1995,0,P,WD
32,13634412,-0.75,-0.75,0,116.94,2/11/1995,200134,,FU
41,13631672,4.11,0,4.11,3294.16,3/31/1995,235959,,IN
84,4.56E+15,-125.32,-125.32,0,-988.54,12/27/1995,111656,E,CG
64,13625262,-10,-10,0,15.75,9/30/1995,235959,,FP
88,4.56E+15,-110.16,-110.16,0,-2145.96,10/27/1995,233516,E,CG
49,13633162,-0.15,-0.15,0,730.78,5/6/1995,0,,FK
56,4.56E+15,-104.46,-104.46,0,-528.99,7/3/1995,92650,E,CG
40,13632912,0,0,0,2916.5,10/25/1995,163310,B,IQ
41,13627612,0,0,0,248.79,8/21/1995,53303,C,IQ
17,13632342,-171.59,-171.59,0,527.32,1/25/1995,0,P,WD
9,4.56E+15,-392.47,-392.47,0,-810.91,12/2/1995,24436,E,CG
71,13633982,284.27,284.27,0,831.08,11/8/1995,45608,B,DP
25,13632532,2.24,0,2.24,1794.31,2/28/1995,235959,,IN
65,13634422,-28.72,-28.72,0,28.72,2/27/1995,0,P,WD
15,13629752,-23.01,-23.01,0,23.02,1/9/1995,0,P,WD
36,13625012,-0.15,-0.15,0,26.91,5/18/1995,0,,FK
20,13629953,0,0,0,31.32,6/10/1995,70822,V,IQ
29,13625053,152.75,152.75,0,690.23,9/18/1995,101840,A,DP
57,13628042,0,0,0,876.34,2/15/1995,131233,B,IQ
34,4.56E+15,-283.9,-283.9,0,-3900,10/24/1995,160431,E,CG
49,13626172,0,0,0,727.64,12/22/1995,102450,A,IQ
63,13626702,-118.85,-118.85,0,122.6,1/23/1995,0,P,WD
97,13629452,-0.75,-0.75,0,467.27,7/19/1995,204231,,FU
89,13631712,-281.67,-281.67,0,949.94,2/13/1995,0,P,WD
38,13629372,0,0,0,124.49,1/22/1995,140140,A,IQ
50,13629932,0,0,0,2934.13,6/21/1995,205444,K,IQ
14,4.56E+15,-293.96,-293.96,0,-1548.8,6/4/1995,63806,E,CG
67,13632102,-23.35,-23.35,0,121.6,7/23/1995,0,P,WD
10,13633422,976.5,976.5,0,979.27,1/6/1995,0,M,DP
75,13627092,-32.36,-32.36,0,32.35,4/21/1995,0,P,WD
7,13627432,0,0,0,2495.7,4/12/1995,120024,C,IQ
29,4.56E+15,-142.15,-142.15,0,-784.33,5/11/1995,195350,E,CG
36,13629782,345.89,345.89,0,4264.21,1/15/1995,30953,E,DP
60,13631572,-1086.41,-1086.41,0,857.52,12/23/1995,185605,B,WD
79,4.56E+15,-120.56,-120.56,0,-1553.59,9/20/1995,181834,E,CG
13,4.56E+15,0,0,0,-1000,11/27/1995,92823,K,IQ
16,13632163,0,0,0,514.09,9/29/1995,13037,C,IQ
2,13628492,-166.91,-166.91,0,80.13,1/3/1995,0,P,WD
22,4.56E+15,-11.5,-11.5,0,-116.57,8/18/1995,223054,E,CG
4,13633013,-78.98,-78.98,0,214.62,4/8/1995,83302,B,WD
32,13629262,-81.82,-81.82,0,2781.8,4/16/1995,0,P,WD
75,13627252,-0.15,-0.15,0,109.21,2/16/1995,0,,FK
76,13629812,-0.15,-0.15,0,33.89,9/10/1995,0,,FK
54,13629122,-282.49,-282.49,0,1061.71,2/7/1995,215137,C,TR
16,4.56E+15,192.43,168.12,24.31,-1731.88,12/1/1995,0,M,PM
1,13627613,1.94,0,1.94,777.49,1/31/1995,235959,,IN
24,13625952,0,0,0,2285.2,2/3/1995,190946,V,IQ
16,13631603,-0.75,-0.75,0,227.44,6/24/1995,92208,,FU
18,13627033,17.36,0,17.36,6963.1,6/30/1995,235959,,IN
30,13630112,14.64,0,14.64,11727.74,2/28/1995,235959,,IN
80,13624802,-46.84,-46.84,0,46.83,2/13/1995,14228,C,TR
36,4.56E+15,0,0,0,-1626.35,10/30/1995,82900,C,IQ
9,4.56E+15,0,0,0,-1193.85,7/20/1995,180516,A,IQ
17,13626642,390.08,390.08,0,8019.98,2/4/1995,0,M,DP
61,13628322,-0.75,-0.75,0,18.48,10/27/1995,84316,,FU
6,4.56E+15,74.03,67.47,6.56,-398.63,6/4/1995,0,M,PM
60,4.56E+15,-36.21,-36.21,0,-36.21,12/5/1995,120249,E,CG
62,13633182,-177.3,-177.3,0,1363.41,6/9/1995,0,P,WD
